layer,pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
attention,1024,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.0244,2
attention,1024,n<=128,sr<=70%,kvB<=16k,kp=0,0.3522,6
attention,1024,n<=128,sr<=70%,kvB<=1k,kp<=1k,0.0362,2
attention,1024,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.0556,2
attention,1024,n<=128,sr<=70%,kvB<=1k,kp<=4k,0.0594,2
attention,1024,n<=128,sr<=70%,kvB<=1k,kp<=512,0.031,2
attention,1024,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.0549,2
attention,1024,n<=128,sr<=70%,kvB<=1k,kp=0,0.057,7
attention,1024,n<=128,sr<=70%,kvB<=4k,kp<=1k,0.0336,2
attention,1024,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.1539,2
attention,1024,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.294,2
attention,1024,n<=128,sr<=70%,kvB<=4k,kp<=512,0.019,2
attention,1024,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.3663,2
attention,1024,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0803,6
attention,1024,n<=128,sr>70%,kvB<=16k,kp<=1k,0.7926,4
attention,1024,n<=128,sr>70%,kvB<=16k,kp<=2k,0.2536,4
attention,1024,n<=128,sr>70%,kvB<=16k,kp<=4k,0.0371,4
attention,1024,n<=128,sr>70%,kvB<=16k,kp<=512,0.7213,4
attention,1024,n<=128,sr>70%,kvB<=16k,kp<=8k,0.1877,4
attention,1024,n<=128,sr>70%,kvB<=16k,kp=0,1.1297,4
attention,1024,n<=128,sr>70%,kvB<=1k,kp<=1k,0.2044,4
attention,1024,n<=128,sr>70%,kvB<=1k,kp<=2k,0.2332,4
attention,1024,n<=128,sr>70%,kvB<=1k,kp<=4k,0.2675,4
attention,1024,n<=128,sr>70%,kvB<=1k,kp<=512,0.1986,4
attention,1024,n<=128,sr>70%,kvB<=1k,kp<=8k,0.2812,4
attention,1024,n<=128,sr>70%,kvB<=1k,kp=0,0.1487,4
attention,1024,n<=128,sr>70%,kvB<=4k,kp<=1k,-0.5542,4
attention,1024,n<=128,sr>70%,kvB<=4k,kp<=2k,-0.0703,4
attention,1024,n<=128,sr>70%,kvB<=4k,kp<=4k,-0.5818,4
attention,1024,n<=128,sr>70%,kvB<=4k,kp<=512,-0.7938,4
attention,1024,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.3387,4
attention,1024,n<=128,sr>70%,kvB<=4k,kp=0,-0.8299,4
attention,1024,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.4316,4
attention,1024,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.4394,4
attention,1024,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.4147,4
attention,1024,n<=16,sr<=15%,kvB<=16k,kp<=512,0.4289,4
attention,1024,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.3547,4
attention,1024,n<=16,sr<=15%,kvB<=16k,kp=0,0.4165,4
attention,1024,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.0441,4
attention,1024,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0459,4
attention,1024,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.0399,4
attention,1024,n<=16,sr<=15%,kvB<=1k,kp<=512,0.0769,4
attention,1024,n<=16,sr<=15%,kvB<=1k,kp<=8k,-0.0398,4
attention,1024,n<=16,sr<=15%,kvB<=1k,kp=0,0.1189,4
attention,1024,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.364,4
attention,1024,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.1872,4
attention,1024,n<=16,sr<=15%,kvB<=4k,kp<=4k,-0.0485,4
attention,1024,n<=16,sr<=15%,kvB<=4k,kp<=512,0.4046,4
attention,1024,n<=16,sr<=15%,kvB<=4k,kp<=8k,-0.0603,4
attention,1024,n<=16,sr<=15%,kvB<=4k,kp=0,0.4396,4
attention,1024,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.3741,4
attention,1024,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.4052,4
attention,1024,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.4149,4
attention,1024,n<=16,sr<=40%,kvB<=16k,kp<=512,0.3618,4
attention,1024,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.4148,4
attention,1024,n<=16,sr<=40%,kvB<=16k,kp=0,0.3423,4
attention,1024,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.0528,4
attention,1024,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.0627,4
attention,1024,n<=16,sr<=40%,kvB<=1k,kp<=4k,-0.0012,4
attention,1024,n<=16,sr<=40%,kvB<=1k,kp<=512,0.0478,4
attention,1024,n<=16,sr<=40%,kvB<=1k,kp<=8k,-0.0474,4
attention,1024,n<=16,sr<=40%,kvB<=1k,kp=0,0.1534,4
attention,1024,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.3986,4
attention,1024,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.2627,4
attention,1024,n<=16,sr<=40%,kvB<=4k,kp<=4k,-0.0902,4
attention,1024,n<=16,sr<=40%,kvB<=4k,kp<=512,0.3799,4
attention,1024,n<=16,sr<=40%,kvB<=4k,kp<=8k,-0.1247,4
attention,1024,n<=16,sr<=40%,kvB<=4k,kp=0,0.4057,4
attention,1024,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.2132,2
attention,1024,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.3282,2
attention,1024,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.3595,2
attention,1024,n<=16,sr<=70%,kvB<=16k,kp<=512,0.1602,2
attention,1024,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.3323,2
attention,1024,n<=16,sr<=70%,kvB<=16k,kp=0,0.0864,2
attention,1024,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.0323,2
attention,1024,n<=16,sr<=70%,kvB<=1k,kp<=2k,-0.0434,2
attention,1024,n<=16,sr<=70%,kvB<=1k,kp<=4k,-0.1267,2
attention,1024,n<=16,sr<=70%,kvB<=1k,kp<=512,0.073,2
attention,1024,n<=16,sr<=70%,kvB<=1k,kp<=8k,-0.2298,2
attention,1024,n<=16,sr<=70%,kvB<=1k,kp=0,0.1672,2
attention,1024,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.3276,2
attention,1024,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.3621,2
attention,1024,n<=16,sr<=70%,kvB<=4k,kp<=4k,0.3471,2
attention,1024,n<=16,sr<=70%,kvB<=4k,kp<=512,0.4406,2
attention,1024,n<=16,sr<=70%,kvB<=4k,kp<=8k,-0.3541,2
attention,1024,n<=16,sr<=70%,kvB<=4k,kp=0,0.3441,2
attention,1024,n<=16,sr>70%,kvB<=16k,kp<=1k,0.6999,4
attention,1024,n<=16,sr>70%,kvB<=16k,kp<=2k,0.5895,4
attention,1024,n<=16,sr>70%,kvB<=16k,kp<=4k,0.4882,4
attention,1024,n<=16,sr>70%,kvB<=16k,kp<=512,0.8009,4
attention,1024,n<=16,sr>70%,kvB<=16k,kp<=8k,0.8501,4
attention,1024,n<=16,sr>70%,kvB<=16k,kp=0,0.826,4
attention,1024,n<=16,sr>70%,kvB<=1k,kp<=1k,0.2601,4
attention,1024,n<=16,sr>70%,kvB<=1k,kp<=2k,0.4064,4
attention,1024,n<=16,sr>70%,kvB<=1k,kp<=4k,0.2905,4
attention,1024,n<=16,sr>70%,kvB<=1k,kp<=512,0.4203,4
attention,1024,n<=16,sr>70%,kvB<=1k,kp<=8k,0.268,4
attention,1024,n<=16,sr>70%,kvB<=1k,kp=0,0.3636,4
attention,1024,n<=16,sr>70%,kvB<=4k,kp<=1k,0.5416,4
attention,1024,n<=16,sr>70%,kvB<=4k,kp<=2k,0.5186,4
attention,1024,n<=16,sr>70%,kvB<=4k,kp<=4k,0.5878,4
attention,1024,n<=16,sr>70%,kvB<=4k,kp<=512,0.4344,4
attention,1024,n<=16,sr>70%,kvB<=4k,kp<=8k,0.7094,4
attention,1024,n<=16,sr>70%,kvB<=4k,kp=0,0.5345,4
attention,1024,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.9842,2
attention,1024,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.9537,2
attention,1024,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.9635,2
attention,1024,n<=2,sr<=70%,kvB<=16k,kp<=512,0.994,2
attention,1024,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.9802,2
attention,1024,n<=2,sr<=70%,kvB<=16k,kp=0,0.9943,6
attention,1024,n<=2,sr<=70%,kvB<=1k,kp<=1k,2.9091,1
attention,1024,n<=2,sr<=70%,kvB<=1k,kp<=2k,-3.0,1
attention,1024,n<=2,sr<=70%,kvB<=1k,kp<=4k,0.5116,2
attention,1024,n<=2,sr<=70%,kvB<=1k,kp<=512,0.4877,2
attention,1024,n<=2,sr<=70%,kvB<=1k,kp<=8k,-0.5302,2
attention,1024,n<=2,sr<=70%,kvB<=1k,kp=0,0.4183,6
attention,1024,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.9314,2
attention,1024,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.9033,1
attention,1024,n<=2,sr<=70%,kvB<=4k,kp<=4k,-0.0304,2
attention,1024,n<=2,sr<=70%,kvB<=4k,kp<=512,0.948,2
attention,1024,n<=2,sr<=70%,kvB<=4k,kp<=8k,-0.0053,2
attention,1024,n<=2,sr<=70%,kvB<=4k,kp=0,0.9638,6
attention,1024,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.2621,6
attention,1024,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.2265,6
attention,1024,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.1463,6
attention,1024,n<=32,sr<=15%,kvB<=16k,kp<=512,0.2686,6
attention,1024,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.1435,6
attention,1024,n<=32,sr<=15%,kvB<=16k,kp=0,0.2505,10
attention,1024,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.077,6
attention,1024,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0679,6
attention,1024,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0443,6
attention,1024,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0812,6
attention,1024,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.0669,6
attention,1024,n<=32,sr<=15%,kvB<=1k,kp=0,0.122,11
attention,1024,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.1987,6
attention,1024,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.1117,6
attention,1024,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0145,6
attention,1024,n<=32,sr<=15%,kvB<=4k,kp<=512,0.2424,6
attention,1024,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.011,6
attention,1024,n<=32,sr<=15%,kvB<=4k,kp=0,0.2543,10
attention,1024,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.249,2
attention,1024,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.2071,2
attention,1024,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.1457,2
attention,1024,n<=32,sr<=40%,kvB<=16k,kp<=512,0.2383,2
attention,1024,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.1051,2
attention,1024,n<=32,sr<=40%,kvB<=16k,kp=0,0.2815,2
attention,1024,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.0922,2
attention,1024,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.0961,2
attention,1024,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.0737,2
attention,1024,n<=32,sr<=40%,kvB<=1k,kp<=512,0.1175,2
attention,1024,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.0643,2
attention,1024,n<=32,sr<=40%,kvB<=1k,kp=0,0.145,2
attention,1024,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.1945,2
attention,1024,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.1562,2
attention,1024,n<=32,sr<=40%,kvB<=4k,kp<=4k,-0.0396,2
attention,1024,n<=32,sr<=40%,kvB<=4k,kp<=512,0.2163,2
attention,1024,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.0116,2
attention,1024,n<=32,sr<=40%,kvB<=4k,kp=0,0.2297,2
attention,1024,n<=32,sr<=5%,kvB<=16k,kp<=1k,0.2744,2
attention,1024,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.2433,2
attention,1024,n<=32,sr<=5%,kvB<=16k,kp<=4k,0.1537,2
attention,1024,n<=32,sr<=5%,kvB<=16k,kp<=512,0.2797,2
attention,1024,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.1488,2
attention,1024,n<=32,sr<=5%,kvB<=16k,kp=0,0.2787,2
attention,1024,n<=32,sr<=5%,kvB<=1k,kp<=1k,0.0352,2
attention,1024,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.0283,2
attention,1024,n<=32,sr<=5%,kvB<=1k,kp<=4k,-0.0106,2
attention,1024,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0311,2
attention,1024,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.0089,2
attention,1024,n<=32,sr<=5%,kvB<=1k,kp=0,0.0513,2
attention,1024,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.205,2
attention,1024,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.1367,2
attention,1024,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.0235,2
attention,1024,n<=32,sr<=5%,kvB<=4k,kp<=512,0.2515,2
attention,1024,n<=32,sr<=5%,kvB<=4k,kp<=8k,-0.0204,2
attention,1024,n<=32,sr<=5%,kvB<=4k,kp=0,0.2809,2
attention,1024,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.2181,2
attention,1024,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.1357,2
attention,1024,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.0504,2
attention,1024,n<=32,sr<=70%,kvB<=16k,kp<=512,0.2369,2
attention,1024,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.1715,2
attention,1024,n<=32,sr<=70%,kvB<=16k,kp=0,0.2825,6
attention,1024,n<=32,sr<=70%,kvB<=1k,kp<=1k,-0.0108,2
attention,1024,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.0762,2
attention,1024,n<=32,sr<=70%,kvB<=1k,kp<=4k,-0.1806,2
attention,1024,n<=32,sr<=70%,kvB<=1k,kp<=512,0.0381,2
attention,1024,n<=32,sr<=70%,kvB<=1k,kp<=8k,0.0198,2
attention,1024,n<=32,sr<=70%,kvB<=1k,kp=0,0.18,7
attention,1024,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.2442,2
attention,1024,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.1271,2
attention,1024,n<=32,sr<=70%,kvB<=4k,kp<=4k,-0.0023,2
attention,1024,n<=32,sr<=70%,kvB<=4k,kp<=512,0.2053,2
attention,1024,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.1028,2
attention,1024,n<=32,sr<=70%,kvB<=4k,kp=0,0.2063,6
attention,1024,n<=32,sr>70%,kvB<=16k,kp<=1k,0.8599,4
attention,1024,n<=32,sr>70%,kvB<=16k,kp<=2k,0.7213,4
attention,1024,n<=32,sr>70%,kvB<=16k,kp<=4k,0.1398,4
attention,1024,n<=32,sr>70%,kvB<=16k,kp<=512,1.0009,4
attention,1024,n<=32,sr>70%,kvB<=16k,kp<=8k,0.3882,4
attention,1024,n<=32,sr>70%,kvB<=16k,kp=0,1.037,4
attention,1024,n<=32,sr>70%,kvB<=1k,kp<=1k,0.2481,4
attention,1024,n<=32,sr>70%,kvB<=1k,kp<=2k,0.3079,4
attention,1024,n<=32,sr>70%,kvB<=1k,kp<=4k,0.2047,4
attention,1024,n<=32,sr>70%,kvB<=1k,kp<=512,0.2344,4
attention,1024,n<=32,sr>70%,kvB<=1k,kp<=8k,-0.1032,4
attention,1024,n<=32,sr>70%,kvB<=1k,kp=0,0.388,4
attention,1024,n<=32,sr>70%,kvB<=4k,kp<=1k,0.1664,4
attention,1024,n<=32,sr>70%,kvB<=4k,kp<=2k,0.2829,4
attention,1024,n<=32,sr>70%,kvB<=4k,kp<=4k,-0.0106,4
attention,1024,n<=32,sr>70%,kvB<=4k,kp<=512,0.2457,4
attention,1024,n<=32,sr>70%,kvB<=4k,kp<=8k,-0.0519,4
attention,1024,n<=32,sr>70%,kvB<=4k,kp=0,0.3199,4
attention,1024,n<=4,sr<=40%,kvB<=16k,kp<=1k,0.9595,2
attention,1024,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.9497,2
attention,1024,n<=4,sr<=40%,kvB<=16k,kp<=4k,0.9289,2
attention,1024,n<=4,sr<=40%,kvB<=16k,kp<=512,0.965,2
attention,1024,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.9477,2
attention,1024,n<=4,sr<=40%,kvB<=16k,kp=0,0.9765,2
attention,1024,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.8577,2
attention,1024,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.2951,2
attention,1024,n<=4,sr<=40%,kvB<=1k,kp<=4k,-0.1342,2
attention,1024,n<=4,sr<=40%,kvB<=1k,kp<=512,-0.1918,2
attention,1024,n<=4,sr<=40%,kvB<=1k,kp=0,0.3367,2
attention,1024,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.8342,2
attention,1024,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.7573,2
attention,1024,n<=4,sr<=40%,kvB<=4k,kp<=4k,0.1402,2
attention,1024,n<=4,sr<=40%,kvB<=4k,kp<=512,0.8323,2
attention,1024,n<=4,sr<=40%,kvB<=4k,kp<=8k,-0.0603,2
attention,1024,n<=4,sr<=40%,kvB<=4k,kp=0,0.9208,2
attention,1024,n<=4,sr<=70%,kvB<=16k,kp<=1k,0.9669,2
attention,1024,n<=4,sr<=70%,kvB<=16k,kp<=2k,0.9573,2
attention,1024,n<=4,sr<=70%,kvB<=16k,kp<=4k,0.9524,2
attention,1024,n<=4,sr<=70%,kvB<=16k,kp<=512,0.9896,2
attention,1024,n<=4,sr<=70%,kvB<=16k,kp<=8k,0.9579,2
attention,1024,n<=4,sr<=70%,kvB<=16k,kp=0,0.9703,2
attention,1024,n<=4,sr<=70%,kvB<=1k,kp<=1k,0.937,2
attention,1024,n<=4,sr<=70%,kvB<=1k,kp<=2k,-0.2462,2
attention,1024,n<=4,sr<=70%,kvB<=1k,kp<=4k,-0.4038,1
attention,1024,n<=4,sr<=70%,kvB<=1k,kp<=512,0.2239,2
attention,1024,n<=4,sr<=70%,kvB<=1k,kp<=8k,1.992,2
attention,1024,n<=4,sr<=70%,kvB<=1k,kp=0,0.3843,2
attention,1024,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.8324,2
attention,1024,n<=4,sr<=70%,kvB<=4k,kp<=2k,0.8038,2
attention,1024,n<=4,sr<=70%,kvB<=4k,kp<=4k,0.4252,2
attention,1024,n<=4,sr<=70%,kvB<=4k,kp<=512,0.8404,2
attention,1024,n<=4,sr<=70%,kvB<=4k,kp<=8k,0.1712,1
attention,1024,n<=4,sr<=70%,kvB<=4k,kp=0,0.9214,2
attention,1024,n<=4,sr>70%,kvB<=16k,kp<=1k,1.0013,2
attention,1024,n<=4,sr>70%,kvB<=16k,kp<=2k,0.9563,2
attention,1024,n<=4,sr>70%,kvB<=16k,kp<=4k,0.9359,2
attention,1024,n<=4,sr>70%,kvB<=16k,kp<=512,0.9879,2
attention,1024,n<=4,sr>70%,kvB<=16k,kp<=8k,0.9491,2
attention,1024,n<=4,sr>70%,kvB<=16k,kp=0,0.9933,2
attention,1024,n<=4,sr>70%,kvB<=1k,kp<=1k,43.8854,1
attention,1024,n<=4,sr>70%,kvB<=1k,kp<=2k,0.3201,2
attention,1024,n<=4,sr>70%,kvB<=1k,kp<=512,1.4882,1
attention,1024,n<=4,sr>70%,kvB<=1k,kp<=8k,1.4502,1
attention,1024,n<=4,sr>70%,kvB<=1k,kp=0,0.5995,2
attention,1024,n<=4,sr>70%,kvB<=4k,kp<=1k,0.9486,2
attention,1024,n<=4,sr>70%,kvB<=4k,kp<=2k,0.8584,2
attention,1024,n<=4,sr>70%,kvB<=4k,kp<=4k,0.2044,2
attention,1024,n<=4,sr>70%,kvB<=4k,kp<=512,0.8067,2
attention,1024,n<=4,sr>70%,kvB<=4k,kp<=8k,0.444,2
attention,1024,n<=4,sr>70%,kvB<=4k,kp=0,0.9514,2
attention,1024,n<=64,sr<=15%,kvB<=16k,kp<=1k,0.1025,4
attention,1024,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.1066,4
attention,1024,n<=64,sr<=15%,kvB<=16k,kp<=4k,0.0398,4
attention,1024,n<=64,sr<=15%,kvB<=16k,kp<=512,0.0833,4
attention,1024,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.0538,4
attention,1024,n<=64,sr<=15%,kvB<=16k,kp=0,0.0773,4
attention,1024,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.0731,4
attention,1024,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.0649,4
attention,1024,n<=64,sr<=15%,kvB<=1k,kp<=4k,0.0939,4
attention,1024,n<=64,sr<=15%,kvB<=1k,kp<=512,0.0699,4
attention,1024,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.0776,4
attention,1024,n<=64,sr<=15%,kvB<=1k,kp=0,0.0859,4
attention,1024,n<=64,sr<=15%,kvB<=4k,kp<=1k,0.1168,4
attention,1024,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.0621,4
attention,1024,n<=64,sr<=15%,kvB<=4k,kp<=4k,0.0097,4
attention,1024,n<=64,sr<=15%,kvB<=4k,kp<=512,0.1057,4
attention,1024,n<=64,sr<=15%,kvB<=4k,kp<=8k,0.0192,4
attention,1024,n<=64,sr<=15%,kvB<=4k,kp=0,0.1107,4
attention,1024,n<=64,sr<=40%,kvB<=16k,kp<=1k,0.2161,2
attention,1024,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.2206,2
attention,1024,n<=64,sr<=40%,kvB<=16k,kp<=4k,-0.0078,2
attention,1024,n<=64,sr<=40%,kvB<=16k,kp<=512,0.2154,2
attention,1024,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.1532,2
attention,1024,n<=64,sr<=40%,kvB<=16k,kp=0,0.1938,2
attention,1024,n<=64,sr<=40%,kvB<=1k,kp<=1k,0.1282,2
attention,1024,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.1229,2
attention,1024,n<=64,sr<=40%,kvB<=1k,kp<=4k,0.0797,2
attention,1024,n<=64,sr<=40%,kvB<=1k,kp<=512,0.1015,2
attention,1024,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.1205,2
attention,1024,n<=64,sr<=40%,kvB<=1k,kp=0,0.1275,2
attention,1024,n<=64,sr<=40%,kvB<=4k,kp<=1k,0.072,2
attention,1024,n<=64,sr<=40%,kvB<=4k,kp<=2k,0.0565,2
attention,1024,n<=64,sr<=40%,kvB<=4k,kp<=4k,-0.0082,2
attention,1024,n<=64,sr<=40%,kvB<=4k,kp<=512,0.0815,2
attention,1024,n<=64,sr<=40%,kvB<=4k,kp<=8k,-0.1031,2
attention,1024,n<=64,sr<=40%,kvB<=4k,kp=0,0.0987,2
attention,1024,n<=64,sr<=5%,kvB<=16k,kp<=1k,0.1013,6
attention,1024,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.0846,6
attention,1024,n<=64,sr<=5%,kvB<=16k,kp<=4k,0.0455,6
attention,1024,n<=64,sr<=5%,kvB<=16k,kp<=512,0.0897,6
attention,1024,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.0361,6
attention,1024,n<=64,sr<=5%,kvB<=16k,kp=0,0.0888,6
attention,1024,n<=64,sr<=5%,kvB<=1k,kp<=1k,0.0243,6
attention,1024,n<=64,sr<=5%,kvB<=1k,kp<=2k,0.0146,6
attention,1024,n<=64,sr<=5%,kvB<=1k,kp<=4k,0.0312,6
attention,1024,n<=64,sr<=5%,kvB<=1k,kp<=512,0.0195,6
attention,1024,n<=64,sr<=5%,kvB<=1k,kp<=8k,0.033,6
attention,1024,n<=64,sr<=5%,kvB<=1k,kp=0,0.0386,6
attention,1024,n<=64,sr<=5%,kvB<=4k,kp<=1k,0.1029,6
attention,1024,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.06,6
attention,1024,n<=64,sr<=5%,kvB<=4k,kp<=4k,0.0123,6
attention,1024,n<=64,sr<=5%,kvB<=4k,kp<=512,0.1148,6
attention,1024,n<=64,sr<=5%,kvB<=4k,kp<=8k,0.0358,6
attention,1024,n<=64,sr<=5%,kvB<=4k,kp=0,0.1198,6
attention,1024,n<=64,sr<=70%,kvB<=16k,kp<=1k,0.9769,2
attention,1024,n<=64,sr<=70%,kvB<=16k,kp<=2k,0.5405,2
attention,1024,n<=64,sr<=70%,kvB<=16k,kp<=4k,-0.0924,2
attention,1024,n<=64,sr<=70%,kvB<=16k,kp<=512,0.988,2
attention,1024,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.4101,2
attention,1024,n<=64,sr<=70%,kvB<=16k,kp=0,1.0191,2
attention,1024,n<=64,sr<=70%,kvB<=1k,kp<=1k,-0.0933,2
attention,1024,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.0266,2
attention,1024,n<=64,sr<=70%,kvB<=1k,kp<=4k,0.0966,2
attention,1024,n<=64,sr<=70%,kvB<=1k,kp<=512,0.0521,2
attention,1024,n<=64,sr<=70%,kvB<=1k,kp<=8k,0.1163,2
attention,1024,n<=64,sr<=70%,kvB<=1k,kp=0,0.0946,2
attention,1024,n<=64,sr<=70%,kvB<=4k,kp<=1k,0.0382,2
attention,1024,n<=64,sr<=70%,kvB<=4k,kp<=2k,-0.0012,2
attention,1024,n<=64,sr<=70%,kvB<=4k,kp<=4k,-0.0424,2
attention,1024,n<=64,sr<=70%,kvB<=4k,kp<=512,0.0538,2
attention,1024,n<=64,sr<=70%,kvB<=4k,kp<=8k,-0.0304,2
attention,1024,n<=64,sr<=70%,kvB<=4k,kp=0,0.0522,2
attention,1024,n<=64,sr>70%,kvB<=16k,kp<=1k,3.2102,4
attention,1024,n<=64,sr>70%,kvB<=16k,kp<=2k,1.5154,4
attention,1024,n<=64,sr>70%,kvB<=16k,kp<=4k,0.0828,4
attention,1024,n<=64,sr>70%,kvB<=16k,kp<=512,2.7799,4
attention,1024,n<=64,sr>70%,kvB<=16k,kp<=8k,0.2856,4
attention,1024,n<=64,sr>70%,kvB<=16k,kp=0,2.5482,4
attention,1024,n<=64,sr>70%,kvB<=1k,kp<=1k,0.2849,4
attention,1024,n<=64,sr>70%,kvB<=1k,kp<=2k,0.3097,4
attention,1024,n<=64,sr>70%,kvB<=1k,kp<=4k,0.3739,4
attention,1024,n<=64,sr>70%,kvB<=1k,kp<=512,0.2891,4
attention,1024,n<=64,sr>70%,kvB<=1k,kp<=8k,0.3975,4
attention,1024,n<=64,sr>70%,kvB<=1k,kp=0,0.3179,4
attention,1024,n<=64,sr>70%,kvB<=4k,kp<=1k,0.1051,4
attention,1024,n<=64,sr>70%,kvB<=4k,kp<=2k,-0.0472,4
attention,1024,n<=64,sr>70%,kvB<=4k,kp<=4k,-0.1765,4
attention,1024,n<=64,sr>70%,kvB<=4k,kp<=512,0.118,4
attention,1024,n<=64,sr>70%,kvB<=4k,kp<=8k,0.1144,4
attention,1024,n<=64,sr>70%,kvB<=4k,kp=0,0.0485,4
attention,1024,n<=8,sr<=15%,kvB<=16k,kp<=1k,0.9125,2
