regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,16,3,0.1875,4.0,2048,2048,4096,16384,6400,5341.564,12604.916,6152.907,0.1117
mixed,16,3,0.1875,4.0,2048,4096,128,512,200,4470.108,4594.425,4491.946,0.1757
mixed,16,3,0.1875,4.0,2048,4096,256,1024,400,4544.162,4793.183,4548.06,0.0157
mixed,16,3,0.1875,4.0,2048,4096,512,2048,800,4694.562,5157.229,4700.007,0.0118
mixed,16,3,0.1875,4.0,2048,4096,1024,4096,1600,4978.831,5892.969,5006.273,0.03
mixed,16,3,0.1875,4.0,2048,4096,2048,8192,3200,5597.209,7639.98,5801.147,0.0998
mixed,16,3,0.1875,4.0,2048,4096,4096,16384,6400,6857.567,13010.106,7653.071,0.1293
mixed,16,3,0.1875,4.0,2048,8192,128,512,200,7711.245,7789.099,7718.633,0.0949
mixed,16,3,0.1875,4.0,2048,8192,256,1024,400,7759.701,7934.234,7776.249,0.0948
mixed,16,3,0.1875,4.0,2048,8192,512,2048,800,7845.722,8358.714,7917.881,0.1407
mixed,16,3,0.1875,4.0,2048,8192,1024,4096,1600,8156.877,9111.721,8179.55,0.0237
mixed,16,3,0.1875,4.0,2048,8192,2048,8192,3200,8781.256,10605.501,8785.193,0.0022
mixed,16,3,0.1875,4.0,2048,8192,4096,16384,6400,9994.981,14110.32,10545.758,0.1338
pure,16,4,0.25,4.0,0,0,128,512,224,95.744,185.72,97.788,0.0227
pure,16,4,0.25,4.0,0,0,256,1024,448,160.475,296.883,165.754,0.0387
pure,16,4,0.25,4.0,0,0,512,2048,896,266.744,517.383,267.511,0.0031
pure,16,4,0.25,4.0,0,0,1024,4096,1792,462.191,943.197,465.457,0.0068
pure,16,4,0.25,4.0,0,0,2048,8192,3584,837.946,1785.916,838.536,0.0006
pure,16,4,0.25,4.0,0,0,4096,16384,7168,1572.945,3479.085,1595.857,0.012
mixed,16,4,0.25,4.0,16,0,128,512,224,158.04,299.924,200.761,0.3011
mixed,16,4,0.25,4.0,16,0,256,1024,448,257.335,491.088,315.944,0.2507
mixed,16,4,0.25,4.0,16,0,512,2048,896,442.734,878.08,552.112,0.2512
mixed,16,4,0.25,4.0,16,0,1024,4096,1792,777.758,1642.348,1026.069,0.2872
mixed,16,4,0.25,4.0,16,0,2048,8192,3584,1450.843,3209.677,1979.727,0.3007
mixed,16,4,0.25,4.0,16,0,4096,16384,7168,2820.772,6320.604,3959.22,0.3253
mixed,16,4,0.25,4.0,16,512,128,512,224,197.144,333.745,218.645,0.1574
mixed,16,4,0.25,4.0,16,512,256,1024,448,289.326,564.524,326.193,0.134
mixed,16,4,0.25,4.0,16,512,512,2048,896,505.134,971.075,555.886,0.1089
mixed,16,4,0.25,4.0,16,512,1024,4096,1792,875.489,1733.949,1027.42,0.177
mixed,16,4,0.25,4.0,16,512,2048,8192,3584,1544.391,3276.91,1981.322,0.2522
mixed,16,4,0.25,4.0,16,512,4096,16384,7168,2897.051,6370.175,3956.126,0.3049
mixed,16,4,0.25,4.0,16,1024,128,512,224,246.623,379.221,268.917,0.1681
mixed,16,4,0.25,4.0,16,1024,256,1024,448,338.548,570.814,347.41,0.0382
mixed,16,4,0.25,4.0,16,1024,512,2048,896,520.787,1039.606,562.94,0.0812
mixed,16,4,0.25,4.0,16,1024,1024,4096,1792,919.293,1831.429,1033.573,0.1253
mixed,16,4,0.25,4.0,16,1024,2048,8192,3584,1636.877,3368.639,1979.447,0.1978
mixed,16,4,0.25,4.0,16,1024,4096,16384,7168,2986.485,6449.217,3956.245,0.2801
mixed,16,4,0.25,4.0,16,2048,128,512,224,340.438,474.982,367.934,0.2044
mixed,16,4,0.25,4.0,16,2048,256,1024,448,434.384,663.681,452.016,0.0769
mixed,16,4,0.25,4.0,16,2048,512,2048,896,617.385,1048.419,599.74,-0.0409
mixed,16,4,0.25,4.0,16,2048,1024,4096,1792,950.056,1990.591,1042.456,0.0888
mixed,16,4,0.25,4.0,16,2048,2048,8192,3584,1753.459,3557.493,1989.194,0.1307
mixed,16,4,0.25,4.0,16,2048,4096,16384,7168,3173.135,6635.902,3923.181,0.2166
mixed,16,4,0.25,4.0,16,4096,128,512,224,530.06,665.361,557.32,0.2015
mixed,16,4,0.25,4.0,16,4096,256,1024,448,623.166,855.22,641.025,0.077
mixed,16,4,0.25,4.0,16,4096,512,2048,896,807.138,1236.538,807.452,0.0007
mixed,16,4,0.25,4.0,16,4096,1024,4096,1792,1140.858,2024.934,1074.774,-0.0747
mixed,16,4,0.25,4.0,16,4096,2048,8192,3584,1815.499,3923.147,2003.655,0.0893
mixed,16,4,0.25,4.0,16,4096,4096,16384,7168,3418.705,7147.836,3977.813,0.1499
mixed,16,4,0.25,4.0,16,8192,128,512,224,908.838,1044.732,936.642,0.2046
mixed,16,4,0.25,4.0,16,8192,256,1024,448,1002.839,1234.614,1021.448,0.0803
mixed,16,4,0.25,4.0,16,8192,512,2048,896,1185.666,1618.531,1184.471,-0.0028
mixed,16,4,0.25,4.0,16,8192,1024,4096,1792,1522.607,2403.743,1521.68,-0.0011
mixed,16,4,0.25,4.0,16,8192,2048,8192,3584,2199.532,3986.46,2026.278,-0.097
mixed,16,4,0.25,4.0,16,8192,4096,16384,7168,3583.485,7756.61,3966.718,0.0918
mixed,16,4,0.25,4.0,32,0,128,512,224,158.134,300.735,201.376,0.3032
mixed,16,4,0.25,4.0,32,0,256,1024,448,258.366,492.894,316.241,0.2468
mixed,16,4,0.25,4.0,32,0,512,2048,896,444.446,879.485,552.668,0.2488
mixed,16,4,0.25,4.0,32,0,1024,4096,1792,781.18,1645.41,1027.681,0.2852
mixed,16,4,0.25,4.0,32,0,2048,8192,3584,1448.507,3208.029,1978.745,0.3014
mixed,16,4,0.25,4.0,32,0,4096,16384,7168,2820.447,6316.305,3959.129,0.3257
mixed,16,4,0.25,4.0,32,512,128,512,224,197.786,333.82,218.841,0.1548
mixed,16,4,0.25,4.0,32,512,256,1024,448,289.856,565.214,326.144,0.1318
mixed,16,4,0.25,4.0,32,512,512,2048,896,504.735,972.309,556.255,0.1102
mixed,16,4,0.25,4.0,32,512,1024,4096,1792,875.318,1737.438,1027.713,0.1768
mixed,16,4,0.25,4.0,32,512,2048,8192,3584,1546.473,3278.295,1979.934,0.2503
mixed,16,4,0.25,4.0,32,512,4096,16384,7168,2896.362,6372.323,3959.275,0.3058
mixed,16,4,0.25,4.0,32,1024,128,512,224,246.718,380.892,269.792,0.172
mixed,16,4,0.25,4.0,32,1024,256,1024,448,339.264,571.5,348.121,0.0381
mixed,16,4,0.25,4.0,32,1024,512,2048,896,520.383,1039.583,562.658,0.0814
mixed,16,4,0.25,4.0,32,1024,1024,4096,1792,920.221,1831.928,1034.267,0.1251
mixed,16,4,0.25,4.0,32,1024,2048,8192,3584,1639.953,3375.742,1980.192,0.196
mixed,16,4,0.25,4.0,32,1024,4096,16384,7168,2990.021,6446.636,3954.172,0.2789
mixed,16,4,0.25,4.0,32,2048,128,512,224,341.214,475.839,368.163,0.2002
mixed,16,4,0.25,4.0,32,2048,256,1024,448,434.11,663.647,452.638,0.0807
mixed,16,4,0.25,4.0,32,2048,512,2048,896,617.374,1048.538,600.921,-0.0382
mixed,16,4,0.25,4.0,32,2048,1024,4096,1792,950.309,1988.818,1041.598,0.0879
mixed,16,4,0.25,4.0,32,2048,2048,8192,3584,1754.027,3564.523,1989.185,0.1299
mixed,16,4,0.25,4.0,32,2048,4096,16384,7168,3185.436,6634.484,3921.204,0.2133
mixed,16,4,0.25,4.0,32,4096,128,512,224,529.614,665.1,557.488,0.2057
mixed,16,4,0.25,4.0,32,4096,256,1024,448,624.518,854.427,642.529,0.0783
mixed,16,4,0.25,4.0,32,4096,512,2048,896,807.167,1232.534,807.189,0.0001
mixed,16,4,0.25,4.0,32,4096,1024,4096,1792,1142.585,2026.779,1076.08,-0.0752
mixed,16,4,0.25,4.0,32,4096,2048,8192,3584,1814.587,3920.81,2001.623,0.0888
mixed,16,4,0.25,4.0,32,4096,4096,16384,7168,3430.624,7157.434,3985.331,0.1488
mixed,16,4,0.25,4.0,32,8192,128,512,224,909.855,1044.765,935.353,0.189
mixed,16,4,0.25,4.0,32,8192,256,1024,448,1002.168,1234.498,1017.949,0.0679
mixed,16,4,0.25,4.0,32,8192,512,2048,896,1186.323,1618.501,1186.248,-0.0002
mixed,16,4,0.25,4.0,32,8192,1024,4096,1792,1521.779,2399.728,1520.517,-0.0014
mixed,16,4,0.25,4.0,32,8192,2048,8192,3584,2202.674,3991.227,2024.882,-0.0994
mixed,16,4,0.25,4.0,32,8192,4096,16384,7168,3597.792,7758.736,3968.762,0.0892
mixed,16,4,0.25,4.0,64,0,128,512,224,158.302,303.252,201.687,0.2993
mixed,16,4,0.25,4.0,64,0,256,1024,448,259.669,494.959,317.298,0.2449
mixed,16,4,0.25,4.0,64,0,512,2048,896,445.71,878.622,552.292,0.2462
mixed,16,4,0.25,4.0,64,0,1024,4096,1792,783.27,1647.888,1026.047,0.2808
mixed,16,4,0.25,4.0,64,0,2048,8192,3584,1455.212,3210.265,1979.439,0.2987
mixed,16,4,0.25,4.0,64,0,4096,16384,7168,2823.497,6319.779,3958.368,0.3246
mixed,16,4,0.25,4.0,64,512,128,512,224,198.688,334.179,219.744,0.1554
mixed,16,4,0.25,4.0,64,512,256,1024,448,292.419,563.875,326.436,0.1253
mixed,16,4,0.25,4.0,64,512,512,2048,896,504.483,975.584,556.8,0.1111
mixed,16,4,0.25,4.0,64,512,1024,4096,1792,876.294,1741.354,1028.103,0.1755
mixed,16,4,0.25,4.0,64,512,2048,8192,3584,1549.796,3287.163,1976.945,0.2459
mixed,16,4,0.25,4.0,64,512,4096,16384,7168,2900.404,6372.69,3954.97,0.3037
mixed,16,4,0.25,4.0,64,1024,128,512,224,248.096,380.801,271.139,0.1736
mixed,16,4,0.25,4.0,64,1024,256,1024,448,340.61,571.398,349.12,0.0369
mixed,16,4,0.25,4.0,64,1024,512,2048,896,522.084,1039.942,561.827,0.0767
mixed,16,4,0.25,4.0,64,1024,1024,4096,1792,921.024,1834.274,1033.344,0.123
mixed,16,4,0.25,4.0,64,1024,2048,8192,3584,1643.309,3373.301,1983.213,0.1965
mixed,16,4,0.25,4.0,64,1024,4096,16384,7168,2995.441,6458.127,3952.185,0.2763
mixed,16,4,0.25,4.0,64,2048,128,512,224,342.656,477.987,370.306,0.2043
mixed,16,4,0.25,4.0,64,2048,256,1024,448,435.746,665.45,454.306,0.0808
mixed,16,4,0.25,4.0,64,2048,512,2048,896,619.043,1049.608,601.121,-0.0416
mixed,16,4,0.25,4.0,64,2048,1024,4096,1792,950.952,1992.601,1043.048,0.0884
mixed,16,4,0.25,4.0,64,2048,2048,8192,3584,1753.199,3562.965,1989.9,0.1308
mixed,16,4,0.25,4.0,64,2048,4096,16384,7168,3178.134,6651.051,3901.437,0.2083
mixed,16,4,0.25,4.0,64,4096,128,512,224,532.516,668.067,559.171,0.1966
mixed,16,4,0.25,4.0,64,4096,256,1024,448,624.45,856.064,642.849,0.0794
mixed,16,4,0.25,4.0,64,4096,512,2048,896,809.606,1235.212,809.155,-0.0011
mixed,16,4,0.25,4.0,64,4096,1024,4096,1792,1142.689,2029.115,1074.847,-0.0765
mixed,16,4,0.25,4.0,64,4096,2048,8192,3584,1817.555,3921.111,2004.347,0.0888
mixed,16,4,0.25,4.0,64,4096,4096,16384,7168,3422.297,7147.254,3980.421,0.1498
mixed,16,4,0.25,4.0,64,8192,128,512,224,910.694,1044.852,938.307,0.2058
mixed,16,4,0.25,4.0,64,8192,256,1024,448,1004.624,1235.718,1020.572,0.069
mixed,16,4,0.25,4.0,64,8192,512,2048,896,1186.924,1619.667,1186.199,-0.0017
mixed,16,4,0.25,4.0,64,8192,1024,4096,1792,1525.249,2400.526,1520.82,-0.0051
mixed,16,4,0.25,4.0,64,8192,2048,8192,3584,2203.492,3985.591,2028.091,-0.0984
mixed,16,4,0.25,4.0,64,8192,4096,16384,7168,3592.824,7767.895,3976.064,0.0918
mixed,16,4,0.25,4.0,128,0,128,512,224,161.72,320.318,215.544,0.3394
mixed,16,4,0.25,4.0,128,0,256,1024,448,274.548,509.427,326.164,0.2198
mixed,16,4,0.25,4.0,128,0,512,2048,896,460.945,893.316,558.216,0.225
mixed,16,4,0.25,4.0,128,0,1024,4096,1792,796.871,1660.516,1029.086,0.2689
mixed,16,4,0.25,4.0,128,0,2048,8192,3584,1466.025,3219.534,1983.673,0.2952
mixed,16,4,0.25,4.0,128,0,4096,16384,7168,2831.12,6325.161,3969.121,0.3257
mixed,16,4,0.25,4.0,128,512,128,512,224,206.809,339.922,235.188,0.2132
mixed,16,4,0.25,4.0,128,512,256,1024,448,297.779,571.241,354.931,0.209
mixed,16,4,0.25,4.0,128,512,512,2048,896,511.536,988.062,566.317,0.115
mixed,16,4,0.25,4.0,128,512,1024,4096,1792,893.535,1756.038,1036.152,0.1654
mixed,16,4,0.25,4.0,128,512,2048,8192,3584,1561.939,3325.53,1984.34,0.2395
mixed,16,4,0.25,4.0,128,512,4096,16384,7168,2932.556,6403.698,3953.287,0.2941
mixed,16,4,0.25,4.0,128,1024,128,512,224,276.533,389.567,301.687,0.2225
mixed,16,4,0.25,4.0,128,1024,256,1024,448,348.528,577.904,366.898,0.0801
mixed,16,4,0.25,4.0,128,1024,512,2048,896,530.027,1049.154,609.286,0.1527
mixed,16,4,0.25,4.0,128,1024,1024,4096,1792,929.346,1849.87,1047.806,0.1287
mixed,16,4,0.25,4.0,128,1024,2048,8192,3584,1657.542,3409.967,1987.175,0.1881
mixed,16,4,0.25,4.0,128,1024,4096,16384,7168,3029.173,6518.017,3949.743,0.2639
mixed,16,4,0.25,4.0,128,2048,128,512,224,376.72,542.192,416.851,0.2425
mixed,16,4,0.25,4.0,128,2048,256,1024,448,490.328,674.534,498.432,0.044
mixed,16,4,0.25,4.0,128,2048,512,2048,896,631.179,1057.884,633.665,0.0058
mixed,16,4,0.25,4.0,128,2048,1024,4096,1792,962.021,2004.086,1126.684,0.158
mixed,16,4,0.25,4.0,128,2048,2048,8192,3584,1764.289,3603.607,2010.41,0.1338
mixed,16,4,0.25,4.0,128,2048,4096,16384,7168,3205.474,6726.514,3912.542,0.2008
mixed,16,4,0.25,4.0,128,4096,128,512,224,566.966,736.56,606.434,0.2327
mixed,16,4,0.25,4.0,128,4096,256,1024,448,683.231,967.998,719.595,0.1277
mixed,16,4,0.25,4.0,128,4096,512,2048,896,913.09,1249.824,882.812,-0.0899
mixed,16,4,0.25,4.0,128,4096,1024,4096,1792,1172.955,2034.531,1166.89,-0.007
mixed,16,4,0.25,4.0,128,4096,2048,8192,3584,1828.883,3969.942,2173.691,0.161
mixed,16,4,0.25,4.0,128,4096,4096,16384,7168,3446.538,7252.489,3980.547,0.1403
mixed,16,4,0.25,4.0,128,8192,128,512,224,948.226,1115.809,986.162,0.2264
mixed,16,4,0.25,4.0,128,8192,256,1024,448,1065.218,1356.198,1098.049,0.1128
mixed,16,4,0.25,4.0,128,8192,512,2048,896,1293.759,1825.181,1317.569,0.0448
mixed,16,4,0.25,4.0,128,8192,1024,4096,1792,1711.732,2411.704,1676.56,-0.0502
mixed,16,4,0.25,4.0,128,8192,2048,8192,3584,2274.19,4002.381,2222.114,-0.0301
mixed,16,4,0.25,4.0,128,8192,4096,16384,7168,3602.086,7898.141,4308.89,0.1645
mixed,16,4,0.25,4.0,256,0,128,512,224,185.274,344.676,240.083,0.3438
mixed,16,4,0.25,4.0,256,0,256,1024,448,293.172,570.335,359.136,0.238
mixed,16,4,0.25,4.0,256,0,512,2048,896,517.524,953.376,584.347,0.1533
mixed,16,4,0.25,4.0,256,0,1024,4096,1792,855.092,1720.101,1045.601,0.2202
mixed,16,4,0.25,4.0,256,0,2048,8192,3584,1526.78,3268.983,1993.497,0.2679
mixed,16,4,0.25,4.0,256,0,4096,16384,7168,2881.969,6354.057,3985.181,0.3177
mixed,16,4,0.25,4.0,256,512,128,512,224,267.38,389.022,295.417,0.2305
mixed,16,4,0.25,4.0,256,512,256,1024,448,350.994,596.186,403.135,0.2127
mixed,16,4,0.25,4.0,256,512,512,2048,896,540.0,1059.872,636.927,0.1864
mixed,16,4,0.25,4.0,256,512,1024,4096,1792,941.504,1859.983,1093.505,0.1655
mixed,16,4,0.25,4.0,256,512,2048,8192,3584,1669.309,3404.281,2009.123,0.1959
mixed,16,4,0.25,4.0,256,512,4096,16384,7168,3021.803,6485.856,3953.817,0.2691
mixed,16,4,0.25,4.0,256,1024,128,512,224,349.971,469.903,377.255,0.2275
mixed,16,4,0.25,4.0,256,1024,256,1024,448,432.992,626.592,455.473,0.1161
mixed,16,4,0.25,4.0,256,1024,512,2048,896,595.949,1075.069,682.659,0.181
mixed,16,4,0.25,4.0,256,1024,1024,4096,1792,955.137,2002.272,1155.36,0.1912
mixed,16,4,0.25,4.0,256,1024,2048,8192,3584,1775.673,3546.599,2034.373,0.1461
mixed,16,4,0.25,4.0,256,1024,4096,16384,7168,3161.44,6642.579,3933.002,0.2216
mixed,16,4,0.25,4.0,256,2048,128,512,224,507.855,643.709,532.594,0.1821
mixed,16,4,0.25,4.0,256,2048,256,1024,448,606.733,805.44,613.76,0.0354
mixed,16,4,0.25,4.0,256,2048,512,2048,896,759.942,1101.586,775.542,0.0457
mixed,16,4,0.25,4.0,256,2048,1024,4096,1792,1046.658,2031.111,1245.938,0.2024
mixed,16,4,0.25,4.0,256,2048,2048,8192,3584,1793.921,3837.923,2205.473,0.2013
mixed,16,4,0.25,4.0,256,2048,4096,16384,7168,3444.06,6960.339,3954.968,0.1453
mixed,16,4,0.25,4.0,256,4096,128,512,224,839.747,954.664,858.051,0.1593
mixed,16,4,0.25,4.0,256,4096,256,1024,448,917.18,1158.141,920.863,0.0153
mixed,16,4,0.25,4.0,256,4096,512,2048,896,1126.371,1475.146,1093.92,-0.093
mixed,16,4,0.25,4.0,256,4096,1024,4096,1792,1389.805,2066.701,1392.846,0.0045
mixed,16,4,0.25,4.0,256,4096,2048,8192,3584,1948.092,4038.901,2387.472,0.2101
mixed,16,4,0.25,4.0,256,4096,4096,16384,7168,3514.782,8013.376,4377.923,0.1919
mixed,16,4,0.25,4.0,256,8192,128,512,224,1368.893,1597.499,1505.568,0.5979
mixed,16,4,0.25,4.0,256,8192,256,1024,448,1591.327,1807.45,1602.526,0.0518
mixed,16,4,0.25,4.0,256,8192,512,2048,896,1717.021,2198.64,1718.63,0.0033
mixed,16,4,0.25,4.0,256,8192,1024,4096,1792,2093.269,2820.513,2035.666,-0.0792
mixed,16,4,0.25,4.0,256,8192,2048,8192,3584,2649.591,4022.43,2631.453,-0.0132
mixed,16,4,0.25,4.0,256,8192,4096,16384,7168,3760.7,8054.553,4733.74,0.2266
mixed,16,4,0.25,4.0,512,0,128,512,224,270.271,413.694,308.16,0.2642
mixed,16,4,0.25,4.0,512,0,256,1024,448,361.76,629.212,427.423,0.2455
mixed,16,4,0.25,4.0,512,0,512,2048,896,574.94,1072.25,657.536,0.1661
mixed,16,4,0.25,4.0,512,0,1024,4096,1792,959.227,1858.105,1113.34,0.1715
mixed,16,4,0.25,4.0,512,0,2048,8192,3584,1668.741,3394.376,2033.021,0.2111
mixed,16,4,0.25,4.0,512,0,4096,16384,7168,3009.915,6467.559,3959.354,0.2746
mixed,16,4,0.25,4.0,512,512,128,512,224,397.822,527.329,425.95,0.2172
mixed,16,4,0.25,4.0,512,512,256,1024,448,486.534,718.298,515.196,0.1237
mixed,16,4,0.25,4.0,512,512,512,2048,896,663.008,1160.251,750.656,0.1763
mixed,16,4,0.25,4.0,512,512,1024,4096,1792,1049.437,2035.874,1222.366,0.1753
mixed,16,4,0.25,4.0,512,512,2048,8192,3584,1803.118,3616.696,2129.699,0.1801
mixed,16,4,0.25,4.0,512,512,4096,16384,7168,3237.34,6688.626,3964.352,0.2106
mixed,16,4,0.25,4.0,512,1024,128,512,224,519.677,652.412,548.644,0.2182
mixed,16,4,0.25,4.0,512,1024,256,1024,448,611.068,818.845,628.222,0.0826
mixed,16,4,0.25,4.0,512,1024,512,2048,896,785.114,1244.496,840.161,0.1198
mixed,16,4,0.25,4.0,512,1024,1024,4096,1792,1139.42,2111.588,1308.537,0.174
mixed,16,4,0.25,4.0,512,1024,2048,8192,3584,1911.214,3853.198,2226.503,0.1624
mixed,16,4,0.25,4.0,512,1024,4096,16384,7168,3471.849,6919.576,4054.181,0.1689
mixed,16,4,0.25,4.0,512,2048,128,512,224,762.813,898.333,792.679,0.2204
mixed,16,4,0.25,4.0,512,2048,256,1024,448,856.035,1078.621,869.756,0.0616
mixed,16,4,0.25,4.0,512,2048,512,2048,896,1033.245,1400.987,1030.92,-0.0063
mixed,16,4,0.25,4.0,512,2048,1024,4096,1792,1334.305,2293.766,1494.637,0.1671
mixed,16,4,0.25,4.0,512,2048,2048,8192,3584,2073.427,4122.997,2444.103,0.1809
mixed,16,4,0.25,4.0,512,2048,4096,16384,7168,3600.836,7683.732,4246.78,0.1582
mixed,16,4,0.25,4.0,512,4096,128,512,224,1261.165,1390.49,1298.416,0.288
mixed,16,4,0.25,4.0,512,4096,256,1024,448,1351.955,1568.527,1366.92,0.0691
mixed,16,4,0.25,4.0,512,4096,512,2048,896,1514.166,1934.658,1516.168,0.0048
mixed,16,4,0.25,4.0,512,4096,1024,4096,1792,1844.853,2543.566,1832.684,-0.0174
mixed,16,4,0.25,4.0,512,4096,2048,8192,3584,2427.585,4541.745,2803.219,0.1777
mixed,16,4,0.25,4.0,512,4096,4096,16384,7168,3979.783,9774.994,4782.554,0.1385
mixed,16,4,0.25,4.0,512,8192,128,512,224,2017.169,2396.27,2107.453,0.2382
mixed,16,4,0.25,4.0,512,8192,256,1024,448,2282.237,2550.194,2354.591,0.27
mixed,16,4,0.25,4.0,512,8192,512,2048,896,2523.589,2892.408,2501.471,-0.06
mixed,16,4,0.25,4.0,512,8192,1024,4096,1792,2800.282,3647.525,2797.27,-0.0036
mixed,16,4,0.25,4.0,512,8192,2048,8192,3584,3475.709,4846.392,3441.236,-0.0252
mixed,16,4,0.25,4.0,512,8192,4096,16384,7168,4606.852,8954.939,5532.064,0.2128
mixed,16,4,0.25,4.0,1024,0,128,512,224,511.775,641.117,541.12,0.2269
mixed,16,4,0.25,4.0,1024,0,256,1024,448,600.703,843.007,630.398,0.1226
mixed,16,4,0.25,4.0,1024,0,512,2048,896,787.935,1278.019,871.389,0.1703
mixed,16,4,0.25,4.0,1024,0,1024,4096,1792,1171.423,2143.388,1339.352,0.1728
mixed,16,4,0.25,4.0,1024,0,2048,8192,3584,1931.487,3796.713,2258.464,0.1753
mixed,16,4,0.25,4.0,1024,0,4096,16384,7168,3413.948,6855.165,4080.957,0.1938
mixed,16,4,0.25,4.0,1024,512,128,512,224,727.292,860.351,757.151,0.2244
mixed,16,4,0.25,4.0,1024,512,256,1024,448,819.259,1035.867,835.584,0.0754
mixed,16,4,0.25,4.0,1024,512,512,2048,896,991.677,1468.288,1052.768,0.1282
mixed,16,4,0.25,4.0,1024,512,1024,4096,1792,1359.196,2330.814,1535.257,0.1812
mixed,16,4,0.25,4.0,1024,512,2048,8192,3584,2114.107,4117.154,2460.31,0.1728
mixed,16,4,0.25,4.0,1024,512,4096,16384,7168,3638.902,7361.2,4288.867,0.1746
mixed,16,4,0.25,4.0,1024,1024,128,512,224,938.781,1074.077,967.872,0.215
mixed,16,4,0.25,4.0,1024,1024,256,1024,448,1031.357,1255.838,1050.809,0.0867
mixed,16,4,0.25,4.0,1024,1024,512,2048,896,1209.477,1651.764,1230.907,0.0485
mixed,16,4,0.25,4.0,1024,1024,1024,4096,1792,1538.205,2529.858,1712.289,0.1755
mixed,16,4,0.25,4.0,1024,1024,2048,8192,3584,2313.026,4298.661,2646.383,0.1679
mixed,16,4,0.25,4.0,1024,1024,4096,16384,7168,3830.685,8430.027,4492.99,0.144
mixed,16,4,0.25,4.0,1024,2048,128,512,224,1363.293,1498.999,1395.294,0.2358
mixed,16,4,0.25,4.0,1024,2048,256,1024,448,1457.248,1687.552,1475.034,0.0772
mixed,16,4,0.25,4.0,1024,2048,512,2048,896,1641.431,2036.031,1636.603,-0.0122
mixed,16,4,0.25,4.0,1024,2048,1024,4096,1792,1956.187,2886.807,2073.501,0.1261
mixed,16,4,0.25,4.0,1024,2048,2048,8192,3584,2682.757,4679.141,3026.939,0.1724
mixed,16,4,0.25,4.0,1024,2048,4096,16384,7168,4223.612,10180.213,4897.541,0.1131
mixed,16,4,0.25,4.0,1024,4096,128,512,224,2166.495,2361.385,2226.263,0.3067
mixed,16,4,0.25,4.0,1024,4096,256,1024,448,2315.0,2540.155,2332.407,0.0773
mixed,16,4,0.25,4.0,1024,4096,512,2048,896,2487.837,2915.742,2484.602,-0.0076
mixed,16,4,0.25,4.0,1024,4096,1024,4096,1792,2818.531,3556.243,2813.566,-0.0067
mixed,16,4,0.25,4.0,1024,4096,2048,8192,3584,3412.741,5383.304,3738.847,0.1655
mixed,16,4,0.25,4.0,1024,4096,4096,16384,7168,4931.323,9616.23,5687.571,0.1614
mixed,16,4,0.25,4.0,1024,8192,128,512,224,3667.506,3954.583,3725.113,0.2007
mixed,16,4,0.25,4.0,1024,8192,256,1024,448,3863.247,4257.371,3904.547,0.1048
mixed,16,4,0.25,4.0,1024,8192,512,2048,896,4198.987,4610.957,4207.591,0.0209
mixed,16,4,0.25,4.0,1024,8192,1024,4096,1792,4516.35,5370.431,4512.571,-0.0044
mixed,16,4,0.25,4.0,1024,8192,2048,8192,3584,5176.581,6590.246,5167.232,-0.0066
mixed,16,4,0.25,4.0,1024,8192,4096,16384,7168,6316.717,10591.326,7171.405,0.1999
mixed,16,4,0.25,4.0,2048,0,128,512,224,1273.739,1406.899,1304.825,0.2334
mixed,16,4,0.25,4.0,2048,0,256,1024,448,1364.788,1590.825,1382.976,0.0805
mixed,16,4,0.25,4.0,2048,0,512,2048,896,1544.105,1992.55,1566.27,0.0494
mixed,16,4,0.25,4.0,2048,0,1024,4096,1792,1883.008,2867.841,2058.176,0.1779
mixed,16,4,0.25,4.0,2048,0,2048,8192,3584,2649.804,4613.829,3003.042,0.1799
mixed,16,4,0.25,4.0,2048,0,4096,16384,7168,4163.984,9535.5,4854.133,0.1285
mixed,16,4,0.25,4.0,2048,512,128,512,224,1670.909,1806.937,1705.123,0.2515
mixed,16,4,0.25,4.0,2048,512,256,1024,448,1762.88,1994.306,1786.819,0.1034
mixed,16,4,0.25,4.0,2048,512,512,2048,896,1951.841,2365.664,1942.914,-0.0216
mixed,16,4,0.25,4.0,2048,512,1024,4096,1792,2263.548,3255.613,2425.529,0.1633
mixed,16,4,0.25,4.0,2048,512,2048,8192,3584,3036.06,5006.628,3382.178,0.1756
mixed,16,4,0.25,4.0,2048,512,4096,16384,7168,4562.015,10881.173,5257.465,0.1101
mixed,16,4,0.25,4.0,2048,1024,128,512,224,2069.348,2206.522,2101.438,0.2339
mixed,16,4,0.25,4.0,2048,1024,256,1024,448,2165.288,2396.976,2186.88,0.0932
mixed,16,4,0.25,4.0,2048,1024,512,2048,896,2348.959,2759.561,2350.971,0.0049
mixed,16,4,0.25,4.0,2048,1024,1024,4096,1792,2665.396,3618.951,2784.56,0.125
mixed,16,4,0.25,4.0,2048,1024,2048,8192,3584,3403.587,5396.098,3758.544,0.1781
mixed,16,4,0.25,4.0,2048,1024,4096,16384,7168,4942.373,11617.068,5650.959,0.1062
mixed,16,4,0.25,4.0,2048,2048,128,512,224,2861.777,3009.476,2891.585,0.2018
mixed,16,4,0.25,4.0,2048,2048,256,1024,448,2962.592,3194.089,2979.942,0.0749
