hardware,model,layer_name,input,kv_cache,tp_size,latency(ns)
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,1262,1,41127
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,1262,1,51608
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,1262,1,101168
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,1262,1,58754
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,1263,1,115447
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,1263,1,52001
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,1263,1,45732
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,1263,1,38919
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,1263,1,594242
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,1263,1,61791
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,1263,1,110737
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,1263,1,46589
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,1263,1,35580
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,1263,1,67434
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,1263,1,41457
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,1263,1,50995
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,1263,1,100731
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,1263,1,57236
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,1264,1,115709
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,1264,1,53446
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,1264,1,45146
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,1264,1,38541
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,1264,1,596365
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,1264,1,60696
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,1264,1,107981
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,1264,1,46219
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,1264,1,37178
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,1264,1,70594
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,1264,1,38641
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,1264,1,49167
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,1264,1,98909
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,1264,1,59440
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,1265,1,118909
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,1265,1,52382
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,1265,1,45117
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,1265,1,42589
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,1265,1,598027
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,1265,1,61184
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,1265,1,111991
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,1265,1,45599
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,1265,1,36354
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,1265,1,68622
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,1265,1,40202
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,1265,1,50331
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,1265,1,102399
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,1265,1,58384
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,1266,1,117049
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,1266,1,52667
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,1266,1,44932
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,1266,1,39355
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,1266,1,592876
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,1266,1,61408
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,1266,1,109895
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,1266,1,47315
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,1266,1,36197
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,1266,1,67921
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,1266,1,38784
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,1266,1,50939
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,1266,1,98037
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,1266,1,58752
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,1267,1,116929
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,1267,1,52864
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,1267,1,44614
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,1267,1,40372
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,1267,1,593302
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,1267,1,62587
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,1267,1,111378
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,1267,1,45785
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,1267,1,36363
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,1267,1,68547
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,1267,1,40942
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,1267,1,51249
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,1267,1,100263
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,1267,1,58534
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,1268,1,118973
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,1268,1,52396
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,1268,1,45052
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,1268,1,40987
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,1268,1,590267
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,1268,1,62227
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,1268,1,113053
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,1268,1,46064
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,1268,1,36101
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,1268,1,68627
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,1268,1,39868
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,1268,1,50885
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,1268,1,100897
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,1268,1,57520
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,1269,1,117329
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,1269,1,53770
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,1269,1,44203
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,1269,1,38843
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,1269,1,590845
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,1269,1,61236
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,1269,1,110495
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,1269,1,45823
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,1269,1,36483
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,1269,1,69649
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,1269,1,40698
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,1269,1,50314
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,1269,1,100014
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,1269,1,60253
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,1270,1,117120
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,1270,1,52621
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,1270,1,46338
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,1270,1,41810
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,1270,1,596687
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,1270,1,61147
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,1270,1,111584
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,1270,1,46370
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,1270,1,37165
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,1270,1,67779
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,1270,1,39578
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,1270,1,49446
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,1270,1,99252
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,1270,1,57568
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,1271,1,115576
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,1271,1,54063
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,1271,1,45823
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,1271,1,40245
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,1271,1,598972
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,1271,1,61798
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,1271,1,110799
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,1271,1,47031
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,1271,1,37492
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,1271,1,68224
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,1271,1,39973
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,1271,1,51697
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,1271,1,102806
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,1271,1,60119
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,1272,1,117378
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,1272,1,54515
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,1272,1,46439
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,1272,1,39640
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,1272,1,591072
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,1272,1,61550
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,1272,1,110346
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,1272,1,45546
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,1272,1,35711
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,1272,1,68476
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,1272,1,38709
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,1272,1,50233
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,1272,1,100474
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,1272,1,56741
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,1273,1,118178
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,1273,1,53755
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,1273,1,49189
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,1273,1,42976
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,1273,1,612557
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,1273,1,64214
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,1273,1,111736
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,1273,1,46638
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,1273,1,36802
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,1273,1,71763
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,1273,1,42238
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,1273,1,50688
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,1273,1,104835
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,1273,1,58203
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,1274,1,116996
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,1274,1,53023
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,1274,1,44734
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,1274,1,39199
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,1274,1,597478
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,1274,1,61288
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,1274,1,110663
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,1274,1,46156
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,1274,1,37114
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,1274,1,67469
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,1274,1,41219
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,1274,1,50286
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,1274,1,99166
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,1274,1,59022
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,1275,1,116415
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,1275,1,53232
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,1275,1,45443
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,1275,1,40883
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,1275,1,593159
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,1275,1,62840
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,1275,1,109249
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,1275,1,44904
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,1275,1,37131
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,1275,1,67229
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,1275,1,39972
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,1275,1,51260
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,1275,1,99534
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,1275,1,57933
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,1276,1,116565
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,1276,1,53512
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,1276,1,44877
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,1276,1,38424
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,1276,1,590477
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,1276,1,62189
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,1276,1,110586
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,1276,1,45178
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,1276,1,37801
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,1276,1,67822
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,1276,1,39543
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,1276,1,50914
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,1276,1,98255
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,1276,1,57921
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,1277,1,117861
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,1277,1,51962
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,1277,1,43667
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,1277,1,38732
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,1277,1,591780
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,1277,1,60702
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,1277,1,110471
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,1277,1,47231
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,1277,1,36372
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,1277,1,68097
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,1277,1,45506
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,1277,1,49608
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,1277,1,101091
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,1277,1,57242
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,1278,1,115801
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,1278,1,54734
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,1278,1,44036
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,1278,1,39791
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,1278,1,590784
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,1278,1,62933
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,1278,1,110559
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,1278,1,46610
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,1278,1,35806
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,1278,1,69578
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,1278,1,39891
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,1278,1,50820
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,1278,1,104573
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,1278,1,60902
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,1279,1,118096
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,1279,1,52867
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,1279,1,44804
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,1279,1,39359
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,1279,1,591488
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,1279,1,61542
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,1279,1,111156
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,1279,1,45882
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,1279,1,36679
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,1279,1,69299
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,1279,1,41061
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,1279,1,51002
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,1279,1,99289
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,1279,1,57001
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,1280,1,118863
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,1280,1,52879
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,1280,1,45042
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,1280,1,38604
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,1280,1,598458
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,1280,1,61369
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,1280,1,112481
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,1280,1,45332
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,1280,1,35723
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,1280,1,69474
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,1280,1,39489
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,1280,1,50789
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,1280,1,100951
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,1280,1,57571
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,1281,1,122838
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,1281,1,53930
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,1281,1,47787
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,1281,1,41956
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,1281,1,611458
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,1281,1,61259
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,1281,1,112763
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,1281,1,45277
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,1281,1,37770
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,1281,1,72211
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,1281,1,39777
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,1281,1,57048
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,1281,1,101153
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,1281,1,58387
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,1282,1,118877
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,1282,1,52397
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,1282,1,46515
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,1282,1,39677
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,1282,1,595132
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,1282,1,61335
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,1282,1,111444
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,1282,1,45308
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,1282,1,36608
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,1282,1,68977
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,1282,1,41247
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,1282,1,52168
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,1282,1,102615
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,1282,1,57826
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,1283,1,119642
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,1283,1,57451
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,1283,1,44946
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,1283,1,40645
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,1283,1,591845
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,1283,1,61053
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,1283,1,112252
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,1283,1,46989
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,1283,1,36854
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,1283,1,68117
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,1283,1,40567
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,1283,1,50772
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,1283,1,100603
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,1283,1,59059
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,1284,1,122684
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,1284,1,53898
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,1284,1,47668
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,1284,1,41955
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,1284,1,612074
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,1284,1,63600
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,1284,1,116418
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,1284,1,47186
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,1284,1,37247
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,1284,1,71694
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,1284,1,41224
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,1284,1,52635
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,1284,1,104025
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,1284,1,60762
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,1285,1,119279
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,1285,1,52382
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,1285,1,46194
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,1285,1,40523
TPU-v6e-1,meta-llama/Llama-3.1-8B,attn,1,1285,1,597472
TPU-v6e-1,meta-llama/Llama-3.1-8B,o_proj,1,1285,1,60682
TPU-v6e-1,meta-llama/Llama-3.1-8B,post_layernorm,1,1285,1,113417
TPU-v6e-1,meta-llama/Llama-3.1-8B,gate_proj,1,1285,1,46956
TPU-v6e-1,meta-llama/Llama-3.1-8B,up_proj,1,1285,1,36616
TPU-v6e-1,meta-llama/Llama-3.1-8B,act_fn,1,1285,1,67896
TPU-v6e-1,meta-llama/Llama-3.1-8B,down_proj,1,1285,1,39203
TPU-v6e-1,meta-llama/Llama-3.1-8B,embedding,1,1285,1,50469
TPU-v6e-1,meta-llama/Llama-3.1-8B,final_layernorm,1,1285,1,100480
TPU-v6e-1,meta-llama/Llama-3.1-8B,lm_head,1,1285,1,58485
TPU-v6e-1,meta-llama/Llama-3.1-8B,input_layernorm,1,1286,1,123248
TPU-v6e-1,meta-llama/Llama-3.1-8B,q_proj,1,1286,1,53800
TPU-v6e-1,meta-llama/Llama-3.1-8B,k_proj,1,1286,1,47007
TPU-v6e-1,meta-llama/Llama-3.1-8B,v_proj,1,1286,1,39047
